,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,
,,,,  Consumer,,,,, Real ,, Real ,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,, Total ,, TR ,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real, Return ,Real, Scaled ,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized 
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1883.04,5.87,0.32,0.42,9.9,1883.29,3.63,191.85,10.57,398.54,13.73,28.52,15.48,,19.82,,-0.03%,1,2.52,6.52%,6.13%,0.38%
1883.05,5.77,0.32,0.42,9.8,1883.37,3.63,190.42,10.7,397.41,13.78,28.76,15.34,,19.63,,0.15%,1,2.55,5.74%,6.17%,-0.43%
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,197.83,11.05,414.8,14.11,29.58,15.9,,20.36,,-0.08%,1,2.63,5.09%,6.13%,-1.04%
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,198.75,11.3,418.7,14.31,30.14,15.95,,20.41,,-0.29%,1,2.7,4.29%,6.19%,-1.90%
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,189.73,11.33,401.69,14.22,30.11,15.2,,19.45,,0.02%,1,2.7,4.94%,6.62%,-1.68%
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,193.79,11.48,412.3,14.28,30.38,15.49,,19.83,,-0.20%,1,2.74,5.02%,6.09%,-1.07%
1883.1,5.38,0.33,0.41,9.23,1883.79,3.62,188.53,11.5,403.16,14.19,30.35,15.05,,19.26,,0.21%,1,2.75,5.47%,5.96%,-0.48%
1883.11,5.46,0.33,0.4,9.13,1883.87,3.62,193.33,11.66,415.49,14.25,30.63,15.41,,19.72,,0.26%,1,2.79,5.64%,6.13%,-0.49%
1883.12,5.34,0.33,0.4,9.23,1883.96,3.62,187.13,11.56,404.25,14.02,30.28,14.9,,19.07,,0.36%,1,2.77,5.75%,6.38%,-0.64%
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,181.52,11.5,394.2,13.75,29.87,14.43,,18.48,,0.42%,1,2.78,6.14%,6.68%,-0.54%
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,186.43,11.45,406.93,13.49,29.45,14.81,,18.96,,0.26%,1,2.79,6.14%,6.84%,-0.70%
1884.03,5.3,0.33,0.38,9.23,1884.21,3.6,185.73,11.39,407.47,13.23,29.02,14.74,,18.88,,0.30%,1,2.8,6.79%,7.16%,-0.37%
1884.04,5.06,0.32,0.37,9.04,1884.29,3.6,181.05,11.57,399.32,13.24,29.2,14.35,,18.4,,0.43%,1,2.87,7.19%,6.94%,0.25%
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,169.96,11.76,377.02,13.25,29.39,13.47,,17.27,,0.77%,1,2.94,7.45%,6.73%,0.72%
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,163.01,11.7,363.78,12.98,28.96,12.91,,16.58,,1.33%,1,2.95,7.74%,6.74%,1.00%
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,164.78,11.76,369.92,12.84,28.82,13.04,,16.77,,1.08%,1,2.99,7.38%,6.63%,0.74%
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,175.13,11.7,395.33,12.56,28.36,13.86,,17.83,,0.71%,1,3,6.80%,6.34%,0.46%
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,171.45,11.77,389.24,12.42,28.2,13.57,,17.47,,0.77%,1,3.05,7.03%,6.09%,0.94%
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,167.69,11.83,382.94,12.27,28.03,13.27,,17.11,,0.99%,1,3.09,7.21%,6.28%,0.93%
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,168.03,12.04,386,12.26,28.17,13.3,,17.17,,0.85%,1,3.17,7.17%,6.05%,1.12%
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,169.57,12.11,391.86,12.11,27.99,13.43,,17.36,,0.67%,1,3.22,7.11%,6.09%,1.02%
1885.01,4.24,0.3,0.31,8.28,1885.04,3.52,165.66,11.89,385.12,11.98,27.86,13.13,,16.99,,0.85%,1,3.23,7.21%,6.10%,1.11%
1885.02,4.37,0.3,0.3,8.37,1885.12,3.51,168.8,11.52,394.64,11.72,27.39,13.38,,17.33,,0.83%,1,3.21,6.84%,6.20%,0.64%
1885.03,4.38,0.29,0.3,8.18,1885.21,3.5,173.12,11.56,407,11.86,27.88,13.73,,17.8,,0.43%,1,3.3,6.56%,5.93%,0.62%
1885.04,4.37,0.29,0.3,8.28,1885.29,3.48,170.74,11.2,403.6,11.59,27.4,13.55,,17.58,,0.57%,1,3.27,6.68%,5.59%,1.10%
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,172.76,11.23,410.58,11.73,27.88,13.71,,17.8,,0.51%,1,3.36,6.96%,5.17%,1.79%
1885.06,4.3,0.28,0.29,7.9,1885.46,3.46,176.1,11.26,420.76,11.88,28.38,13.98,,18.17,,0.32%,1,3.46,6.80%,4.76%,2.04%
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,180.48,10.89,433.39,11.6,27.86,14.33,,18.63,,0.28%,1,3.43,6.71%,5.01%,1.70%
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,190.59,10.65,459.81,11.46,27.66,15.13,,19.68,,-0.16%,1,3.44,6.42%,5.13%,1.29%
1885.09,4.65,0.26,0.28,7.9,1885.71,3.42,190.43,10.55,461.54,11.47,27.79,15.12,,19.66,,-0.18%,1,3.5,6.48%,4.99%,1.50%
1885.1,4.92,0.25,0.28,7.9,1885.79,3.41,201.49,10.31,490.42,11.33,27.58,15.99,,20.8,,-0.53%,1,3.51,5.72%,4.97%,0.75%
1885.11,5.24,0.25,0.27,7.99,1885.87,3.4,212.04,9.95,518.12,11.06,27.02,16.82,,21.88,,-0.63%,1,3.48,4.82%,5.07%,-0.26%
1885.12,5.2,0.24,0.27,8.18,1885.96,3.38,205.53,9.49,504.14,10.67,26.18,16.3,,21.19,,-0.11%,1,3.42,4.65%,5.45%,-0.79%
1886.01,5.2,0.24,0.28,7.99,1886.04,3.37,210.42,9.64,518.12,11.13,27.4,16.69,,21.69,,-0.39%,1,3.51,4.43%,5.33%,-0.90%
1886.02,5.3,0.24,0.28,7.99,1886.12,3.38,214.47,9.58,530.04,11.33,28,17.01,,22.09,,-0.51%,1,3.52,4.81%,5.51%,-0.70%
1886.03,5.19,0.24,0.29,7.9,1886.21,3.4,212.55,9.62,527.28,11.67,28.95,16.84,,21.87,,-0.58%,1,3.56,4.74%,5.41%,-0.67%
1886.04,5.12,0.23,0.29,7.8,1886.29,3.41,212.24,9.67,528.51,12.02,29.94,16.8,,21.81,,-0.61%,1,3.61,5.00%,5.46%,-0.46%
1886.05,5.02,0.23,0.3,7.61,1886.37,3.42,213.3,9.84,533.19,12.53,31.33,16.86,,21.89,,-0.54%,1,3.71,5.05%,5.39%,-0.33%
1886.06,5.25,0.23,0.3,7.52,1886.46,3.43,225.89,9.9,566.73,12.91,32.38,17.83,,23.13,,-0.72%,1,3.77,4.42%,5.44%,-1.02%
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,226.47,9.7,570.21,12.96,32.63,17.85,,23.13,,-0.62%,1,3.73,3.69%,5.60%,-1.90%
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,225.35,9.51,569.39,13.01,32.87,17.72,,22.95,,-0.56%,1,3.69,3.14%,5.76%,-2.61%
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,231.23,9.44,586.22,13.22,33.51,18.15,,23.48,,-0.80%,1,3.69,3.41%,5.78%,-2.37%
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,237.1,9.37,603.1,13.43,34.16,18.56,,24,,-1.11%,1,3.7,3.08%,5.49%,-2.41%
1886.11,5.79,0.22,0.33,7.71,1886.87,3.5,242.98,9.3,620.01,13.64,34.8,18.97,,24.5,,-1.32%,1,3.71,3.21%,5.21%,-2.00%
1886.12,5.64,0.22,0.33,7.8,1886.96,3.51,233.79,9.12,598.52,13.68,35.02,18.19,,23.49,,-1.17%,1,3.67,3.23%,5.37%,-2.14%
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,225.8,9,579.98,13.45,34.56,17.51,,22.59,,-0.90%,1,3.59,3.89%,5.95%,-2.06%
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,221.54,9,570.97,13.4,34.53,17.13,,22.08,,-0.41%,1,3.55,3.99%,6.09%,-2.10%
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,226.74,9.1,586.32,13.5,34.9,17.47,,22.52,,-0.10%,1,3.56,3.78%,6.10%,-2.33%
1887.04,5.8,0.23,0.34,8.09,1887.29,3.56,231.94,9.2,601.75,13.6,35.27,17.82,,22.95,,-0.49%,1,3.57,3.37%,6.28%,-2.90%
1887.05,5.9,0.23,0.34,8.09,1887.37,3.57,235.94,9.3,614.13,13.7,35.65,18.08,,23.26,,-0.76%,1,3.57,3.41%,6.45%,-3.04%
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,231.87,9.51,605.6,13.96,36.46,17.71,,22.78,,-0.23%,1,3.62,4.06%,6.34%,-2.28%
1887.07,5.59,0.24,0.35,7.9,1887.54,3.6,228.93,9.73,600.04,14.23,37.3,17.43,,22.42,,-0.37%,1,3.67,4.65%,6.22%,-1.58%
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,220.54,9.71,580.17,14.16,37.26,16.74,,21.52,,0.35%,1,3.64,5.23%,5.89%,-0.66%
1887.09,5.38,0.24,0.35,7.9,1887.71,3.62,220.33,9.93,581.8,14.44,38.12,16.68,,21.43,,0.34%,1,3.69,5.43%,5.47%,-0.05%
1887.1,5.2,0.25,0.36,7.99,1887.79,3.63,210.42,9.91,557.82,14.37,38.08,15.88,,20.41,,0.74%,1,3.65,5.71%,5.76%,-0.05%
1887.11,5.3,0.25,0.36,8.09,1887.87,3.65,211.95,9.9,564.04,14.3,38.05,15.95,,20.5,,1.01%,1,3.61,5.25%,5.90%,-0.65%
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,205.9,9.77,550.12,14.07,37.58,15.46,,19.86,,1.43%,1,3.54,5.77%,6.16%,-0.39%
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,205.11,9.59,550.13,13.58,36.44,15.36,,19.73,,1.87%,1,3.51,6.09%,6.29%,-0.21%
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,206.29,9.64,555.47,13.41,36.12,15.42,,19.81,,1.85%,1,3.56,5.85%,6.02%,-0.17%
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,198.48,9.57,536.58,13.09,35.38,14.81,,19.03,,2.35%,1,3.58,5.76%,6.02%,-0.26%
1888.04,5.1,0.24,0.33,8.18,1888.29,3.62,201.58,9.62,547.12,12.91,35.05,15.02,,19.3,,2.26%,1,3.64,5.40%,5.90%,-0.49%
1888.05,5.17,0.24,0.32,8.09,1888.37,3.6,206.75,9.67,563.34,12.73,34.68,15.39,,19.77,,2.33%,1,3.7,5.08%,5.06%,0.03%
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,202.73,9.71,554.61,12.54,34.32,15.08,,19.38,,2.59%,1,3.76,6.41%,5.65%,0.76%
1888.07,5.14,0.24,0.3,8.09,1888.54,3.56,205.55,9.53,564.48,12.06,33.13,15.28,,19.64,,2.53%,1,3.73,6.45%,5.92%,0.52%
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,209.95,9.47,578.73,11.73,32.33,15.6,,20.05,,2.30%,1,3.75,6.60%,5.92%,0.68%
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,215.15,9.4,595.21,11.4,31.53,15.99,,20.54,,2.16%,1,3.76,6.32%,5.92%,0.40%
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,211.46,9.22,587.14,10.94,30.37,15.72,,20.19,,2.52%,1,3.74,6.27%,6.04%,0.23%
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,204.73,9.05,570.55,10.48,29.21,15.22,,19.56,,2.97%,1,3.71,6.96%,6.17%,0.79%
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,200.82,8.99,561.75,10.16,28.42,14.95,,19.21,,3.34%,1,3.73,7.65%,6.02%,1.63%
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,212.04,9.27,595.29,10.65,29.91,15.8,,20.31,,2.53%,1,3.88,7.84%,5.64%,2.20%
1889.02,5.3,0.23,0.27,7.9,1889.12,3.45,217.05,9.35,611.55,10.92,30.77,16.19,,20.81,,2.14%,1,3.93,7.68%,5.22%,2.47%
1889.03,5.19,0.23,0.27,7.8,1889.21,3.45,215.14,9.43,608.38,11.19,31.65,16.07,,20.65,,2.19%,1,3.99,7.92%,5.08%,2.84%
1889.04,5.18,0.23,0.27,7.8,1889.29,3.44,214.73,9.4,609.42,11.33,32.15,16.05,,20.63,,2.31%,1,4.01,7.92%,4.93%,2.99%
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,226.04,9.59,643.81,11.76,33.49,16.92,,21.73,,1.75%,1,4.12,6.90%,4.66%,2.24%
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,229.87,9.56,656.97,11.9,34,17.22,,22.11,,1.77%,1,4.13,6.33%,4.51%,1.82%
1889.07,5.3,0.22,0.28,7.61,1889.54,3.44,225.19,9.53,645.88,12.04,34.52,16.89,,21.68,,1.77%,1,4.15,6.76%,4.36%,2.39%
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,228.17,9.49,656.68,12.18,35.06,17.13,,21.97,,1.68%,1,4.16,6.74%,4.22%,2.52%
1889.09,5.5,0.22,0.29,7.71,1889.71,3.43,230.81,9.34,666.51,12.17,35.14,17.35,,22.24,,1.40%,1,4.12,6.09%,3.94%,2.14%
1889.1,5.4,0.22,0.29,7.71,1889.79,3.43,226.61,9.3,656.63,12.31,35.66,17.05,,21.84,,0.96%,1,4.13,6.09%,3.80%,2.29%
1889.11,5.35,0.22,0.3,7.71,1889.87,3.43,224.51,9.27,652.79,12.45,36.2,16.91,,21.64,,0.50%,1,4.14,6.25%,3.67%,2.58%
1889.12,5.32,0.22,0.3,7.8,1889.96,3.42,220.53,9.12,643.42,12.44,36.28,16.61,,21.25,,0.44%,1,4.11,5.56%,3.66%,1.90%
1890.01,5.38,0.22,0.3,7.61,1890.04,3.42,228.59,9.35,669.22,12.71,37.22,17.22,,22.02,,-0.30%,1,4.22,5.32%,3.40%,1.92%
1890.02,5.32,0.22,0.3,7.61,1890.12,3.44,226.04,9.35,664.03,12.67,37.23,17.03,,21.76,,-0.25%,1,4.23,5.49%,3.29%,2.20%
1890.03,5.28,0.22,0.3,7.61,1890.21,3.45,224.34,9.35,661.33,12.64,37.26,16.9,,21.58,,-0.31%,1,4.23,5.65%,3.31%,2.35%
1890.04,5.39,0.22,0.3,7.61,1890.29,3.47,229.02,9.35,677.4,12.61,37.29,17.26,,22.02,,-0.08%,1,4.24,5.57%,3.32%,2.25%
1890.05,5.62,0.22,0.3,7.71,1890.37,3.49,235.84,9.23,699.87,12.41,36.84,17.79,,22.68,,0.15%,1,4.19,5.00%,3.71%,1.29%
1890.06,5.58,0.22,0.3,7.71,1890.46,3.5,234.16,9.23,697.17,12.38,36.86,17.68,,22.53,,0.36%,1,4.2,4.89%,3.86%,1.04%
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,232.48,9.23,694.46,12.35,36.88,17.59,,22.38,,0.38%,1,4.21,4.84%,3.74%,1.10%
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,218.92,8.9,656.16,11.87,35.57,16.6,,21.1,,1.06%,1,4.06,5.75%,4.26%,1.49%
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,212.75,8.8,639.85,11.7,35.18,16.17,,20.54,,1.22%,1,4.02,5.68%,4.27%,1.40%
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,203.15,8.8,613.19,11.67,35.21,15.48,,19.65,,1.48%,1,4.03,6.68%,4.42%,2.26%
1890.11,4.71,0.22,0.29,7.9,1890.87,3.59,192.89,9.01,584.49,11.91,36.09,14.75,,18.7,,1.45%,1,4.13,8.04%,4.18%,3.86%
1890.12,4.6,0.22,0.29,7.9,1890.96,3.6,188.39,9.01,573.12,11.88,36.13,14.44,,18.31,,1.47%,1,4.14,9.07%,4.33%,4.74%
1891.01,4.84,0.22,0.29,7.8,1891.04,3.62,200.63,9.12,612.69,12.2,37.24,15.43,,19.55,,0.99%,1,4.2,8.55%,4.08%,4.47%
1891.02,4.9,0.22,0.3,7.9,1891.12,3.62,200.67,9.01,615.1,12.22,37.45,15.48,,19.59,,1.00%,1,4.16,8.96%,4.33%,4.63%
1891.03,4.81,0.22,0.3,7.99,1891.21,3.62,194.64,8.9,598.89,12.24,37.66,15.05,,19.04,,1.30%,1,4.12,9.67%,4.44%,5.23%
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,198.75,8.8,613.79,12.26,37.88,15.41,,19.47,,1.16%,1,4.09,10.46%,4.69%,5.78%
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,200.31,8.9,620.89,12.58,38.98,15.57,,19.66,,1.08%,1,4.15,9.80%,4.55%,5.25%
1891.06,4.85,0.22,0.32,7.8,1891.46,3.61,201.05,9.12,625.54,13.06,40.63,15.66,,19.76,,0.81%,1,4.26,10.80%,4.29%,6.51%
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,200.17,9.23,625.21,13.4,41.84,15.62,,19.69,,0.61%,1,4.33,9.94%,4.02%,5.92%
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,206.89,9.23,648.58,13.57,42.53,16.16,,20.36,,0.20%,1,4.34,9.59%,3.88%,5.71%
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,226.47,9.35,712.41,13.92,43.77,17.71,,22.28,,-0.83%,1,4.41,8.41%,3.61%,4.80%
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,226.47,9.35,714.86,14.09,44.49,17.72,,22.26,,-0.92%,1,4.42,8.29%,3.60%,4.69%
1891.11,5.25,0.22,0.34,7.52,1891.87,3.6,225.89,9.47,715.53,14.45,45.77,17.67,,22.19,,-0.93%,1,4.49,8.41%,3.33%,5.08%
1891.12,5.41,0.22,0.34,7.52,1891.96,3.6,232.78,9.47,739.84,14.63,46.5,18.21,,22.83,,-1.10%,1,4.51,7.78%,3.20%,4.59%
1892.01,5.51,0.22,0.34,7.33,1892.04,3.6,243.24,9.79,775.68,15.12,48.22,19.02,,23.82,,-1.58%,1,4.64,7.66%,3.04%,4.62%
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,243.68,9.86,779.71,15.23,48.73,19.04,,23.81,,-1.69%,1,4.65,7.74%,3.04%,4.69%
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,252.9,10.2,811.92,15.75,50.56,19.74,,24.66,,-2.14%,1,4.78,7.35%,2.77%,4.58%
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,255.85,10.41,824.2,16.08,51.79,19.94,,24.88,,-2.42%,1,4.86,7.45%,2.51%,4.95%
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,255.85,10.49,827.02,16.19,52.34,19.91,,24.81,,-2.51%,1,4.87,7.30%,2.38%,4.91%
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,254.48,10.56,825.41,16.31,52.89,19.77,,24.6,,-2.58%,1,4.88,7.16%,2.26%,4.90%
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,247.78,10.36,806.49,15.99,52.04,19.21,,23.88,,-2.10%,1,4.76,7.69%,2.53%,5.15%
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,248.09,10.3,810.3,15.89,51.91,19.2,,23.85,,-2.07%,1,4.7,8.08%,2.79%,5.29%
1892.09,5.48,0.24,0.36,7.33,1892.71,3.7,241.91,10.37,792.94,16,52.45,18.69,,23.19,,-1.68%,1,4.71,8.25%,2.67%,5.58%
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,246.77,10.45,811.71,16.11,53,19.04,,23.6,,-1.70%,1,4.72,6.96%,1.97%,4.98%
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,239.66,10.25,791.14,15.81,52.2,18.46,,22.86,,-1.21%,1,4.61,7.20%,2.57%,4.63%
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,234.12,10.2,775.64,15.72,52.08,18.01,,22.28,,-0.87%,1,4.57,7.08%,2.59%,4.50%
1893.01,5.61,0.24,0.36,7.9,1893.04,3.75,229.75,9.86,763.9,14.78,49.13,17.66,,21.82,,-0.41%,1,4.41,7.70%,2.85%,4.85%
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,222.97,9.78,744.06,14.23,47.49,17.13,,21.15,,-0.21%,1,4.37,7.95%,2.96%,4.99%
1893.03,5.31,0.24,0.34,7.8,1893.21,3.74,220.11,10.05,737.34,14.2,47.56,16.9,,20.86,,-0.27%,1,4.49,8.02%,3.04%,4.98%
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,222.83,10.21,749.29,13.99,47.03,17.1,,21.1,,-0.36%,1,4.57,7.43%,2.90%,4.53%
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,205.65,10.38,694.41,13.78,46.51,15.78,,19.47,,0.11%,1,4.64,8.33%,2.99%,5.34%
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,200.9,10.68,681.38,13.73,46.56,15.42,,19.03,,0.30%,1,4.77,7.96%,2.72%,5.24%
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,186.95,10.99,637.19,13.68,46.62,14.35,,17.73,,0.73%,1,4.92,8.22%,2.44%,5.79%
1893.08,4.08,0.25,0.3,6.95,1893.62,3.72,189.98,11.49,650.77,13.82,47.32,14.59,,18.03,,0.23%,1,5.14,7.69%,2.01%,5.68%
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,195.45,11.07,672.67,12.86,44.25,15.01,,18.57,,0.53%,1,4.95,7.00%,2.29%,4.70%
1893.1,4.5,0.25,0.28,7.33,1893.79,3.71,198.65,10.96,686.83,12.29,42.48,15.27,,18.9,,0.55%,1,4.9,6.59%,2.53%,4.06%
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,207.12,11.29,719.36,12.2,42.37,15.94,,19.74,,0.13%,1,5.05,6.31%,2.37%,3.94%
1893.12,4.41,0.25,0.26,7.04,1893.96,3.7,202.57,11.48,706.88,11.94,41.68,15.61,,19.34,,0.03%,1,5.14,7.02%,2.22%,4.81%
1894.01,4.32,0.25,0.25,6.85,1894.04,3.7,203.95,11.65,715.08,11.88,41.66,15.74,,19.52,,-0.28%,1,5.3,6.88%,1.69%,5.19%
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,209.69,11.65,738.62,11.65,41.03,16.2,,20.11,,-0.58%,1,5.4,6.04%,1.29%,4.76%
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,222.18,11.82,786.06,11.58,40.96,17.19,,21.34,,-1.19%,1,5.58,5.52%,1.09%,4.43%
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,225.13,11.66,799.96,11.17,39.68,17.43,,21.66,,-1.05%,1,5.61,5.76%,1.18%,4.58%
1894.05,4.4,0.23,0.22,6.57,1894.37,3.62,216.76,11.49,773.6,10.75,38.38,16.81,,20.9,,-0.61%,1,5.63,6.18%,1.39%,4.79%
1894.06,4.34,0.23,0.21,6.57,1894.46,3.6,213.8,11.33,766.42,10.35,37.09,16.61,,20.66,,-0.52%,1,5.66,6.34%,1.37%,4.97%
1894.07,4.25,0.23,0.2,6.57,1894.54,3.58,209.37,11.17,753.87,9.94,35.78,16.29,,20.29,,-0.28%,1,5.69,6.99%,1.34%,5.65%
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,211.13,10.69,763.42,9.25,33.46,16.46,,20.51,,-0.04%,1,5.55,7.13%,1.49%,5.64%
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,211.5,10.39,767.9,8.73,31.71,16.52,,20.61,,0.20%,1,5.5,7.45%,1.49%,5.95%
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,210.75,10.52,768.34,8.58,31.28,16.5,,20.6,,0.06%,1,5.68,8.09%,1.18%,6.91%
1894.11,4.34,0.21,0.17,6.66,1894.87,3.5,210.75,10.36,771.48,8.17,29.92,16.54,,20.67,,0.28%,1,5.71,8.41%,0.93%,7.48%
1894.12,4.3,0.21,0.16,6.57,1894.96,3.48,211.83,10.35,778.61,7.88,28.97,16.67,,20.86,,0.23%,1,5.82,8.45%,0.76%,7.68%
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,209.37,10.26,772.7,8.25,30.45,16.52,,20.69,,0.30%,1,5.85,8.80%,0.74%,8.06%
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,206.41,10.18,764.92,8.62,31.95,16.33,,20.47,,0.25%,1,5.86,9.41%,0.75%,8.65%
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,206.41,10.1,768.04,8.99,33.45,16.36,,20.53,,0.45%,1,5.87,9.83%,0.88%,8.94%
1895.04,4.37,0.2,0.19,6.85,1895.29,3.5,206.31,9.6,770.63,8.97,33.51,16.39,,20.58,,0.73%,1,5.63,9.69%,1.33%,8.36%
1895.05,4.61,0.2,0.2,6.95,1895.37,3.51,214.66,9.39,804.74,9.2,34.48,17.08,,21.46,,0.84%,1,5.57,8.82%,1.59%,7.23%
1895.06,4.7,0.2,0.21,7.04,1895.46,3.52,215.89,9.19,812.24,9.42,35.43,17.21,,21.63,,1.15%,1,5.5,8.88%,1.75%,7.14%
1895.07,4.72,0.2,0.21,6.95,1895.54,3.53,219.78,9.23,829.76,9.89,37.36,17.55,,22.06,,0.78%,1,5.59,9.02%,1.62%,7.40%
1895.08,4.79,0.2,0.22,6.85,1895.62,3.54,226.14,9.29,856.69,10.39,39.35,18.07,,22.73,,0.46%,1,5.68,8.98%,1.38%,7.60%
1895.09,4.82,0.2,0.23,6.85,1895.71,3.55,227.55,9.21,864.96,10.74,40.83,18.2,,22.89,,0.53%,1,5.69,9.06%,1.51%,7.56%
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,224.25,9.13,855.29,11.09,42.31,17.94,,22.57,,0.60%,1,5.7,9.37%,1.52%,7.85%
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,216.7,9.05,829.35,11.45,43.82,17.34,,21.81,,0.66%,1,5.71,9.56%,1.41%,8.14%
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,206.82,9.1,794.46,11.97,45.98,16.55,,20.82,,0.56%,1,5.8,10.20%,1.17%,9.03%
1896.01,4.27,0.19,0.25,6.66,1896.04,3.6,207.35,9.19,799.43,11.98,46.19,16.58,,20.86,,0.63%,1,5.9,10.54%,1.04%,9.50%
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,219.22,9.28,848.18,11.99,46.37,17.52,,22.04,,0.18%,1,6.01,9.84%,0.86%,8.98%
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,215.77,9.24,837.82,11.82,45.91,17.23,,21.69,,0.41%,1,6.04,9.74%,0.83%,8.91%
